student_id,sex,age,department,subject_name,studytime,failures,absences,final_marks,gpa,university_name
S0484,Female,21,BBA,Accounts,3,1,22,92,10,GSR University
S0484,Female,21,BBA,Finance,3,1,22,86,9,GSR University
S0484,Female,21,BBA,Business Administration,3,1,22,58,6,GSR University
S0485,Male,18,BBA,Economics,3,1,22,83,9,GSR University
S0485,Male,18,BBA,Finance,3,1,22,76,8,GSR University
S0485,Male,18,BBA,Accounts,3,1,22,92,10,GSR University
S0486,Female,24,BBA,Finance,1,0,20,79,8,GSR University
S0486,Female,24,BBA,Business Administration,1,0,20,69,7,GSR University
S0486,Female,24,BBA,Accounts,1,0,20,73,8,GSR University
S0487,Male,23,BBA,Digital Marketing,2,0,9,37,4,GSR University
S0487,Male,23,BBA,Accounts,2,0,9,64,7,GSR University
S0487,Male,23,BBA,Finance,2,0,9,91,10,GSR University
S0488,Female,24,BBA,Business Administration,1,0,14,80,9,GSR University
S0488,Female,24,BBA,Accounts,1,0,14,86,9,GSR University
S0488,Female,24,BBA,Economics,1,0,14,81,9,GSR University
S0489,Male,24,BBA,Finance,1,2,7,78,8,GSR University
S0489,Male,24,BBA,Business Administration,1,2,7,52,6,GSR University
S0489,Male,24,BBA,Economics,1,2,7,64,7,GSR University
S0490,Female,23,BBA,Digital Marketing,1,1,16,48,5,GSR University
S0490,Female,23,BBA,Economics,1,1,16,92,10,GSR University
S0490,Female,23,BBA,Accounts,1,1,16,44,5,GSR University
S0491,Female,24,BBA,Economics,3,1,8,73,8,GSR University
S0491,Female,24,BBA,Digital Marketing,3,1,8,89,9,GSR University
S0491,Female,24,BBA,Finance,3,1,8,81,9,GSR University
S0492,Male,23,BBA,Accounts,3,1,14,43,5,GSR University
S0492,Male,23,BBA,Economics,3,1,14,81,9,GSR University
S0492,Male,23,BBA,Finance,3,1,14,67,7,GSR University
S0493,Male,23,BBA,Finance,3,2,9,68,7,GSR University
S0493,Male,23,BBA,Digital Marketing,3,2,9,85,9,GSR University
S0493,Male,23,BBA,Business Administration,3,2,9,47,5,GSR University
S0494,Male,23,BBA,Accounts,2,0,15,63,7,GSR University
S0494,Male,23,BBA,Finance,2,0,15,73,8,GSR University
S0494,Male,23,BBA,Economics,2,0,15,58,6,GSR University
S0495,Male,19,BBA,Digital Marketing,3,0,4,92,10,GSR University
S0495,Male,19,BBA,Business Administration,3,0,4,83,9,GSR University
S0495,Male,19,BBA,Finance,3,0,4,73,8,GSR University
S0496,Male,22,BBA,Accounts,1,1,16,37,4,GSR University
S0496,Male,22,BBA,Business Administration,1,1,16,49,5,GSR University
S0496,Male,22,BBA,Digital Marketing,1,1,16,63,7,GSR University
S0497,Male,22,BBA,Finance,4,1,27,90,10,GSR University
S0497,Male,22,BBA,Business Administration,4,1,27,35,4,GSR University
S0497,Male,22,BBA,Digital Marketing,4,1,27,63,7,GSR University
S0498,Female,18,BBA,Digital Marketing,4,0,18,41,5,GSR University
S0498,Female,18,BBA,Economics,4,0,18,48,5,GSR University
S0498,Female,18,BBA,Accounts,4,0,18,63,7,GSR University
S0499,Male,20,BBA,Business Administration,2,0,12,64,7,GSR University
S0499,Male,20,BBA,Accounts,2,0,12,91,10,GSR University
S0499,Male,20,BBA,Economics,2,0,12,74,8,GSR University
S0500,Male,19,BBA,Digital Marketing,4,1,7,70,8,GSR University
S0500,Male,19,BBA,Accounts,4,1,7,49,5,GSR University
S0500,Male,19,BBA,Economics,4,1,7,62,7,GSR University
S0501,Male,21,BBA,Finance,1,0,17,49,5,GSR University
S0501,Male,21,BBA,Digital Marketing,1,0,17,54,6,GSR University
S0501,Male,21,BBA,Business Administration,1,0,17,63,7,GSR University
S0502,Female,20,BBA,Economics,1,2,18,74,8,GSR University
S0502,Female,20,BBA,Digital Marketing,1,2,18,93,10,GSR University
S0502,Female,20,BBA,Business Administration,1,2,18,89,9,GSR University
S0503,Female,23,BBA,Economics,3,2,25,77,8,GSR University
S0503,Female,23,BBA,Accounts,3,2,25,36,4,GSR University
S0503,Female,23,BBA,Digital Marketing,3,2,25,83,9,GSR University
S0504,Female,18,BBA,Finance,3,1,28,92,10,GSR University
S0504,Female,18,BBA,Accounts,3,1,28,71,8,GSR University
S0504,Female,18,BBA,Digital Marketing,3,1,28,82,9,GSR University
S0505,Female,22,BBA,Accounts,3,1,19,78,8,GSR University
S0505,Female,22,BBA,Business Administration,3,1,19,63,7,GSR University
S0505,Female,22,BBA,Digital Marketing,3,1,19,93,10,GSR University
S0506,Female,24,BBA,Finance,1,2,27,57,6,GSR University
S0506,Female,24,BBA,Business Administration,1,2,27,65,7,GSR University
S0506,Female,24,BBA,Economics,1,2,27,37,4,GSR University
S0507,Female,22,BBA,Economics,2,1,4,46,5,GSR University
S0507,Female,22,BBA,Finance,2,1,4,76,8,GSR University
S0507,Female,22,BBA,Business Administration,2,1,4,47,5,GSR University
S0508,Female,20,BBA,Economics,4,2,24,64,7,GSR University
S0508,Female,20,BBA,Business Administration,4,2,24,46,5,GSR University
S0508,Female,20,BBA,Accounts,4,2,24,44,5,GSR University
S0509,Male,21,BBA,Economics,3,0,25,57,6,GSR University
S0509,Male,21,BBA,Business Administration,3,0,25,52,6,GSR University
S0509,Male,21,BBA,Finance,3,0,25,66,7,GSR University
S0510,Female,18,BBA,Economics,2,1,24,35,4,GSR University
S0510,Female,18,BBA,Business Administration,2,1,24,64,7,GSR University
S0510,Female,18,BBA,Digital Marketing,2,1,24,79,8,GSR University
S0511,Male,21,BBA,Economics,2,1,12,44,5,GSR University
S0511,Male,21,BBA,Accounts,2,1,12,73,8,GSR University
S0511,Male,21,BBA,Digital Marketing,2,1,12,87,9,GSR University
S0512,Male,24,BBA,Finance,4,2,22,46,5,GSR University
S0512,Male,24,BBA,Digital Marketing,4,2,22,67,7,GSR University
S0512,Male,24,BBA,Economics,4,2,22,62,7,GSR University
S0513,Male,18,BBA,Accounts,3,1,5,39,4,GSR University
S0513,Male,18,BBA,Business Administration,3,1,5,94,10,GSR University
S0513,Male,18,BBA,Finance,3,1,5,90,10,GSR University
S0514,Female,23,BBA,Accounts,4,1,24,41,5,GSR University
S0514,Female,23,BBA,Economics,4,1,24,74,8,GSR University
S0514,Female,23,BBA,Digital Marketing,4,1,24,47,5,GSR University
S0515,Female,23,BBA,Economics,2,2,0,61,7,GSR University
S0515,Female,23,BBA,Finance,2,2,0,54,6,GSR University
S0515,Female,23,BBA,Accounts,2,2,0,46,5,GSR University
S0516,Male,20,BBA,Digital Marketing,3,2,28,69,7,GSR University
S0516,Male,20,BBA,Business Administration,3,2,28,65,7,GSR University
S0516,Male,20,BBA,Economics,3,2,28,49,5,GSR University
S0517,Male,22,BBA,Accounts,1,2,19,88,9,GSR University
S0517,Male,22,BBA,Business Administration,1,2,19,45,5,GSR University
S0517,Male,22,BBA,Economics,1,2,19,64,7,GSR University
S0518,Female,24,BBA,Digital Marketing,4,0,2,77,8,GSR University
S0518,Female,24,BBA,Business Administration,4,0,2,92,10,GSR University
S0518,Female,24,BBA,Finance,4,0,2,69,7,GSR University
S0519,Female,20,BBA,Business Administration,1,0,28,63,7,GSR University
S0519,Female,20,BBA,Digital Marketing,1,0,28,53,6,GSR University
S0519,Female,20,BBA,Economics,1,0,28,77,8,GSR University
S0520,Female,19,BBA,Accounts,1,2,24,58,6,GSR University
S0520,Female,19,BBA,Economics,1,2,24,45,5,GSR University
S0520,Female,19,BBA,Finance,1,2,24,80,9,GSR University
S0521,Male,19,BBA,Business Administration,4,0,26,84,9,GSR University
S0521,Male,19,BBA,Accounts,4,0,26,38,4,GSR University
S0521,Male,19,BBA,Economics,4,0,26,88,9,GSR University
S0522,Female,18,BBA,Accounts,4,1,24,52,6,GSR University
S0522,Female,18,BBA,Economics,4,1,24,61,7,GSR University
S0522,Female,18,BBA,Digital Marketing,4,1,24,89,9,GSR University
S0523,Female,23,BBA,Accounts,4,2,10,75,8,GSR University
S0523,Female,23,BBA,Finance,4,2,10,93,10,GSR University
S0523,Female,23,BBA,Economics,4,2,10,59,6,GSR University
S0524,Female,18,BBA,Digital Marketing,2,1,18,35,4,GSR University
S0524,Female,18,BBA,Accounts,2,1,18,49,5,GSR University
S0524,Female,18,BBA,Finance,2,1,18,74,8,GSR University
S0525,Female,21,BBA,Business Administration,2,1,14,84,9,GSR University
S0525,Female,21,BBA,Finance,2,1,14,54,6,GSR University
S0525,Female,21,BBA,Accounts,2,1,14,84,9,GSR University
S0526,Male,18,BBA,Economics,3,2,14,64,7,GSR University
S0526,Male,18,BBA,Finance,3,2,14,72,8,GSR University
S0526,Male,18,BBA,Accounts,3,2,14,37,4,GSR University
S0527,Female,21,BBA,Business Administration,2,1,12,72,8,GSR University
S0527,Female,21,BBA,Finance,2,1,12,36,4,GSR University
S0527,Female,21,BBA,Economics,2,1,12,70,8,GSR University
S0528,Female,23,BBA,Finance,3,2,21,60,7,GSR University
S0528,Female,23,BBA,Accounts,3,2,21,64,7,GSR University
S0528,Female,23,BBA,Economics,3,2,21,51,6,GSR University
S0529,Female,21,BBA,Accounts,3,1,29,81,9,GSR University
S0529,Female,21,BBA,Business Administration,3,1,29,90,10,GSR University
S0529,Female,21,BBA,Economics,3,1,29,82,9,GSR University
S0530,Male,20,BBA,Business Administration,3,2,8,51,6,GSR University
S0530,Male,20,BBA,Accounts,3,2,8,81,9,GSR University
S0530,Male,20,BBA,Economics,3,2,8,65,7,GSR University
S0531,Male,24,BBA,Accounts,4,2,20,89,9,GSR University
S0531,Male,24,BBA,Economics,4,2,20,46,5,GSR University
S0531,Male,24,BBA,Finance,4,2,20,83,9,GSR University
S0532,Female,18,BBA,Economics,2,1,28,84,9,GSR University
S0532,Female,18,BBA,Business Administration,2,1,28,41,5,GSR University
S0532,Female,18,BBA,Digital Marketing,2,1,28,78,8,GSR University
S0533,Female,19,BBA,Digital Marketing,3,1,5,54,6,GSR University
S0533,Female,19,BBA,Economics,3,1,5,37,4,GSR University
S0533,Female,19,BBA,Finance,3,1,5,71,8,GSR University
S0534,Male,23,BBA,Digital Marketing,4,2,7,90,10,GSR University
S0534,Male,23,BBA,Business Administration,4,2,7,94,10,GSR University
S0534,Male,23,BBA,Economics,4,2,7,44,5,GSR University
S0535,Female,24,BBA,Digital Marketing,1,0,12,38,4,GSR University
S0535,Female,24,BBA,Finance,1,0,12,65,7,GSR University
S0535,Female,24,BBA,Accounts,1,0,12,52,6,GSR University
S0536,Male,23,BBA,Digital Marketing,4,2,23,62,7,GSR University
S0536,Male,23,BBA,Economics,4,2,23,80,9,GSR University
S0536,Male,23,BBA,Business Administration,4,2,23,66,7,GSR University
S0537,Male,23,BBA,Digital Marketing,4,1,9,51,6,GSR University
S0537,Male,23,BBA,Economics,4,1,9,35,4,GSR University
S0537,Male,23,BBA,Accounts,4,1,9,89,9,GSR University
S0538,Male,24,BBA,Finance,2,0,22,56,6,GSR University
S0538,Male,24,BBA,Business Administration,2,0,22,47,5,GSR University
S0538,Male,24,BBA,Digital Marketing,2,0,22,59,6,GSR University
S0539,Male,19,BBA,Digital Marketing,4,0,14,89,9,GSR University
S0539,Male,19,BBA,Economics,4,0,14,73,8,GSR University
S0539,Male,19,BBA,Business Administration,4,0,14,47,5,GSR University
S0540,Female,18,BBA,Finance,1,1,26,43,5,GSR University
S0540,Female,18,BBA,Business Administration,1,1,26,46,5,GSR University
S0540,Female,18,BBA,Economics,1,1,26,78,8,GSR University
S0541,Male,23,BBA,Economics,4,2,24,89,9,GSR University
S0541,Male,23,BBA,Digital Marketing,4,2,24,73,8,GSR University
S0541,Male,23,BBA,Accounts,4,2,24,38,4,GSR University
S0542,Male,20,BBA,Accounts,4,1,7,71,8,GSR University
S0542,Male,20,BBA,Finance,4,1,7,40,5,GSR University
S0542,Male,20,BBA,Business Administration,4,1,7,53,6,GSR University
S0543,Male,22,BBA,Economics,4,1,13,59,6,GSR University
S0543,Male,22,BBA,Accounts,4,1,13,47,5,GSR University
S0543,Male,22,BBA,Finance,4,1,13,66,7,GSR University
S0544,Female,20,BBA,Finance,3,1,23,62,7,GSR University
S0544,Female,20,BBA,Digital Marketing,3,1,23,37,4,GSR University
S0544,Female,20,BBA,Accounts,3,1,23,79,8,GSR University
S0545,Female,23,BBA,Digital Marketing,4,1,28,69,7,GSR University
S0545,Female,23,BBA,Finance,4,1,28,44,5,GSR University
S0545,Female,23,BBA,Business Administration,4,1,28,37,4,GSR University
S0546,Female,20,BBA,Business Administration,1,2,28,75,8,GSR University
S0546,Female,20,BBA,Finance,1,2,28,65,7,GSR University
S0546,Female,20,BBA,Economics,1,2,28,55,6,GSR University
S0547,Female,19,BBA,Accounts,3,2,21,76,8,GSR University
S0547,Female,19,BBA,Finance,3,2,21,84,9,GSR University
S0547,Female,19,BBA,Digital Marketing,3,2,21,83,9,GSR University
S0548,Female,21,BBA,Accounts,1,0,21,47,5,GSR University
S0548,Female,21,BBA,Finance,1,0,21,51,6,GSR University
S0548,Female,21,BBA,Digital Marketing,1,0,21,58,6,GSR University
S0549,Female,19,BBA,Business Administration,2,2,12,47,5,GSR University
S0549,Female,19,BBA,Economics,2,2,12,73,8,GSR University
S0549,Female,19,BBA,Digital Marketing,2,2,12,71,8,GSR University
S0550,Female,18,BBA,Finance,1,0,15,51,6,GSR University
S0550,Female,18,BBA,Economics,1,0,15,64,7,GSR University
S0550,Female,18,BBA,Business Administration,1,0,15,73,8,GSR University
S0551,Female,22,BSc,Geography,2,0,13,64,7,GSR University
S0551,Female,22,BSc,Environmental Science,2,0,13,55,6,GSR University
S0551,Female,22,BSc,Mathematics,2,0,13,82,9,GSR University
S0552,Male,24,BSc,Geography,4,2,19,65,7,GSR University
S0552,Male,24,BSc,Mathematics,4,2,19,87,9,GSR University
S0552,Male,24,BSc,Chemistry,4,2,19,57,6,GSR University
S0553,Female,21,BSc,Environmental Science,1,0,19,78,8,GSR University
S0553,Female,21,BSc,Geography,1,0,19,69,7,GSR University
S0553,Female,21,BSc,Mathematics,1,0,19,45,5,GSR University
S0554,Female,19,BSc,Mathematics,1,2,11,91,10,GSR University
S0554,Female,19,BSc,Environmental Science,1,2,11,42,5,GSR University
S0554,Female,19,BSc,Chemistry,1,2,11,42,5,GSR University
S0555,Female,20,BSc,Environmental Science,4,0,10,73,8,GSR University
S0555,Female,20,BSc,Physics,4,0,10,77,8,GSR University
S0555,Female,20,BSc,Mathematics,4,0,10,65,7,GSR University
S0556,Male,18,BSc,Environmental Science,4,1,28,40,5,GSR University
S0556,Male,18,BSc,Chemistry,4,1,28,56,6,GSR University
S0556,Male,18,BSc,Mathematics,4,1,28,84,9,GSR University
S0557,Male,23,BSc,Chemistry,1,2,21,45,5,GSR University
S0557,Male,23,BSc,Environmental Science,1,2,21,58,6,GSR University
S0557,Male,23,BSc,Mathematics,1,2,21,83,9,GSR University
S0558,Male,22,BSc,Chemistry,2,2,7,40,5,GSR University
S0558,Male,22,BSc,Physics,2,2,7,53,6,GSR University
S0558,Male,22,BSc,Environmental Science,2,2,7,90,10,GSR University
S0559,Female,23,BSc,Physics,2,1,22,83,9,GSR University
S0559,Female,23,BSc,Environmental Science,2,1,22,77,8,GSR University
S0559,Female,23,BSc,Chemistry,2,1,22,70,8,GSR University
S0560,Male,19,BSc,Geography,4,1,16,80,9,GSR University
S0560,Male,19,BSc,Chemistry,4,1,16,53,6,GSR University
S0560,Male,19,BSc,Mathematics,4,1,16,92,10,GSR University
S0561,Male,21,BSc,Geography,2,2,27,74,8,GSR University
S0561,Male,21,BSc,Mathematics,2,2,27,67,7,GSR University
S0561,Male,21,BSc,Environmental Science,2,2,27,46,5,GSR University
S0562,Female,19,BSc,Physics,2,2,8,79,8,GSR University
S0562,Female,19,BSc,Chemistry,2,2,8,59,6,GSR University
S0562,Female,19,BSc,Geography,2,2,8,68,7,GSR University
S0563,Female,20,BSc,Environmental Science,4,1,21,74,8,GSR University
S0563,Female,20,BSc,Mathematics,4,1,21,44,5,GSR University
S0563,Female,20,BSc,Geography,4,1,21,53,6,GSR University
S0564,Female,20,BSc,Chemistry,1,2,25,69,7,GSR University
S0564,Female,20,BSc,Geography,1,2,25,46,5,GSR University
S0564,Female,20,BSc,Physics,1,2,25,75,8,GSR University
S0565,Female,22,BSc,Physics,2,2,1,57,6,GSR University
S0565,Female,22,BSc,Geography,2,2,1,82,9,GSR University
S0565,Female,22,BSc,Mathematics,2,2,1,89,9,GSR University
S0566,Female,18,BSc,Environmental Science,1,1,29,54,6,GSR University
S0566,Female,18,BSc,Geography,1,1,29,83,9,GSR University
S0566,Female,18,BSc,Physics,1,1,29,86,9,GSR University
S0567,Male,23,BSc,Geography,2,0,0,92,10,GSR University
S0567,Male,23,BSc,Mathematics,2,0,0,92,10,GSR University
S0567,Male,23,BSc,Physics,2,0,0,80,9,GSR University
S0568,Male,21,BSc,Mathematics,2,0,20,83,9,GSR University
S0568,Male,21,BSc,Environmental Science,2,0,20,77,8,GSR University
S0568,Male,21,BSc,Geography,2,0,20,82,9,GSR University
S0569,Male,21,BSc,Physics,3,2,17,74,8,GSR University
S0569,Male,21,BSc,Chemistry,3,2,17,57,6,GSR University
S0569,Male,21,BSc,Mathematics,3,2,17,37,4,GSR University
S0570,Female,19,BSc,Geography,1,0,7,79,8,GSR University
S0570,Female,19,BSc,Chemistry,1,0,7,87,9,GSR University
S0570,Female,19,BSc,Environmental Science,1,0,7,89,9,GSR University
S0571,Female,22,BSc,Chemistry,3,0,5,82,9,GSR University
S0571,Female,22,BSc,Mathematics,3,0,5,36,4,GSR University
S0571,Female,22,BSc,Environmental Science,3,0,5,35,4,GSR University
S0572,Male,21,BSc,Physics,2,2,27,47,5,GSR University
S0572,Male,21,BSc,Chemistry,2,2,27,93,10,GSR University
S0572,Male,21,BSc,Mathematics,2,2,27,42,5,GSR University
S0573,Female,24,BSc,Mathematics,1,0,21,73,8,GSR University
S0573,Female,24,BSc,Physics,1,0,21,65,7,GSR University
S0573,Female,24,BSc,Geography,1,0,21,92,10,GSR University
S0574,Female,22,BSc,Chemistry,3,1,22,56,6,GSR University
S0574,Female,22,BSc,Mathematics,3,1,22,74,8,GSR University
S0574,Female,22,BSc,Geography,3,1,22,71,8,GSR University
S0575,Male,24,BSc,Geography,1,0,9,56,6,GSR University
S0575,Male,24,BSc,Environmental Science,1,0,9,72,8,GSR University
S0575,Male,24,BSc,Mathematics,1,0,9,69,7,GSR University
S0576,Female,22,BSc,Environmental Science,4,1,14,47,5,GSR University
S0576,Female,22,BSc,Mathematics,4,1,14,51,6,GSR University
S0576,Female,22,BSc,Chemistry,4,1,14,72,8,GSR University
S0577,Female,18,BSc,Geography,2,0,5,42,5,GSR University
S0577,Female,18,BSc,Physics,2,0,5,49,5,GSR University
S0577,Female,18,BSc,Environmental Science,2,0,5,88,9,GSR University
S0578,Male,22,BSc,Geography,1,0,20,56,6,GSR University
S0578,Male,22,BSc,Physics,1,0,20,92,10,GSR University
S0578,Male,22,BSc,Chemistry,1,0,20,83,9,GSR University
S0579,Male,24,BSc,Physics,2,1,14,93,10,GSR University
S0579,Male,24,BSc,Mathematics,2,1,14,84,9,GSR University
S0579,Male,24,BSc,Environmental Science,2,1,14,52,6,GSR University
S0580,Male,21,BSc,Chemistry,1,1,13,53,6,GSR University
S0580,Male,21,BSc,Physics,1,1,13,77,8,GSR University
S0580,Male,21,BSc,Environmental Science,1,1,13,81,9,GSR University
S0581,Male,21,BSc,Physics,1,2,18,92,10,GSR University
